_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above:confidence,orig__golden,fieldname_gold,fieldname_gold_reason,please_identify_if_the_sentence_is_a_gender_generalization_refer_to_the_rules_provided_above_gold,sentence,source
2268314956,FALSE,finalized,3,5/2/2019 3:54,gender_generalization,0.6809,,,,,Have secured at least two tenants in bird boxes erected by himself.,boy scouts 
2268314957,FALSE,finalized,3,5/2/2019 3:34,gender_generalization,0.6692,,,,,Have the patient clasp her hands around your waist.,girl scouts
2268314958,FALSE,finalized,3,5/2/2019 3:36,not_a_gender_generalization,0.7059,,,,,"Have the patient sit up in bed, and help her to swing her feet over the edge.",girl scouts
2268314959,FALSE,finalized,3,5/2/2019 3:25,gender_generalization,0.6606,,,,,Have the Transmitter hold the figure in his mind and _mentally draw it_ as you proceed.,mind reading
2268314960,FALSE,finalized,3,5/2/2019 3:21,gender_generalization,0.6743,,,,,"Have the Transmitter sit in his room at the appointed time, gazing intently at some small simple object, such as a knife, a glass, a cup, a book, etc., and endeavoring to make _a clear mental picture of it_, which picture he should also _Will_ to be reproduced in your mind.",mind reading
2268314961,FALSE,finalized,3,5/2/2019 4:24,not_a_gender_generalization,1,,,,,"Having acquired a knowledge of their habits, not a bee will buzz in his ear, without recalling to him some of these lessons, and helping to make him a wiser and a better man.",honey bee
2268314962,FALSE,finalized,3,5/2/2019 4:12,not_a_gender_generalization,1,,,,,"He alighted on a branch ten feet above my head and just over the rabbit remains, and sat there muttering in his throat.",boy scouts 
2268314963,FALSE,finalized,3,5/2/2019 14:05,not_a_gender_generalization,1,,,,,"He is ignorant, that is to say, that the true owner either has or claims any interest in the property in question, and therefore he does not intend a wrongful act, because he does not mean to deal with his neighbor's property.",Common Law
2268314964,FALSE,finalized,3,5/2/2019 3:28,problematic_sentence,0.6753,,,,,"He must _will_ that you shall _go there_, carrying the words _Go There!_ in his mind.",mind reading
2268314965,FALSE,finalized,3,5/2/2019 15:41,not_a_gender_generalization,0.669,,,,,"He said: If what I think the correct test is applied, it is manifest that there was no present danger of an attempt to overthrow the government by force on the part of the admittedly small minority who shared the defendant's views.",Constitution Analysis
2268314966,FALSE,finalized,3,5/2/2019 3:37,not_a_gender_generalization,0.6643,,,,,"He who shall be successful in devising the means of ridding the bee world of this destructive and merciless pest, will richly deserve to be crowned King Bee, in perpetuity, to be entitled to a never-fading wreath of budding honey flowers, from sweetly breathing fields, all murmuring with bees, to be privileged to use, during his natural life, night tapers from their waxen thighs, best wax candles, (two to the pound!)",honey bee
2268314967,FALSE,finalized,3,5/2/2019 4:24,not_a_gender_generalization,0.671,,,,,"He who snaps a cap upon a gun pointed in the direction of another person, known by him to be present, is answerable for the consequences.",Common Law
2268314968,FALSE,finalized,3,5/2/2019 4:03,not_a_gender_generalization,0.6622,,,,,He will do his part well.,boy scouts 
2268314969,FALSE,finalized,3,5/2/2019 3:18,not_a_gender_generalization,1,,,,,He wrote: I am aware of course that the word intent as vaguely used in ordinary legal discussion means no more than knowledge at the time of the act that the consequences said to be intended will ensue.,Constitution Analysis
2268314970,FALSE,finalized,3,5/2/2019 3:08,not_a_gender_generalization,1,,,,,"Health is probably a woman's greatest capital, and a Girl Scout looks after it and saves it, and doesn't waste it by poor diet and lack of exercise and fresh air, so that she goes bankrupt before she is thirty.",girl scouts
2268314971,FALSE,finalized,3,5/2/2019 4:25,not_a_gender_generalization,1,,,,,"Hence A could not simply wait till the end of his term, and then recover the full amount which he would have had if the employment had continued.",Common Law
2268314972,FALSE,finalized,3,5/2/2019 12:29,not_a_gender_generalization,1,,,,,"Hence I say that it is important to show that a far more developed, more rational, and mightier body of law than the Roman, gives no sanction to either premise or conclusion as held by Kant and his successors.",Common Law
2268314973,FALSE,finalized,3,5/2/2019 3:16,not_a_gender_generalization,0.684,,,,,Hence it may naturally be supposed that the risk of a man's conduct is thrown upon him as the result of some moral short-coming.,Common Law
2268314974,FALSE,finalized,3,5/2/2019 3:12,not_a_gender_generalization,0.6863,,,,,"Hence it was said to be continued by the inheritance, and when the heir assumed it he had his action in respect of injuries previously committed.",Common Law
2268314975,FALSE,finalized,3,5/2/2019 3:57,not_a_gender_generalization,0.6863,,,,,"Here in so many words the President lays claim to the war power, partly on the ground of his duty to take care that the laws be faithfully executed, partly in reliance on his powers as Commander-in-Chief, incidentally furnishing thereby a formula which has frequently reappeared in opinions of Attorneys-General in recent years.",Constitution Analysis
2268314976,FALSE,finalized,3,5/2/2019 3:31,not_a_gender_generalization,0.6704,,,,,"Here it is asserted that the entire executive power is vested in the President; that the power to remove those officers who are to aid him in the execution of the laws is an incident of that power; that the Secretary of the Treasury was such an officer; that the custody of the public property and money was an executive function exercised through the Secretary of the Treasury and his subordinates: that in the performance of these duties the Secretary was subject to the supervision and control of the President: and finally that the act establishing the Bank of the United States did not, as it could not change the relation between the President and Secretary--did not release the former from his obligation to see the law faithfully executed nor the latter from the President's supervision and control.",Constitution Analysis
2268314977,FALSE,finalized,3,5/2/2019 3:36,gender_generalization,1,,,,,"Here it plainly appears that the buyer knows exactly what he is going to get, and therefore that the mistake of color has no bearing on the bargain.",Common Law
2268314978,FALSE,finalized,3,5/2/2019 3:28,not_a_gender_generalization,1,,,,,His article concludes as follows:     Pale countrymen and countrywomen rouse yourselves!,honey bee
2268314979,FALSE,finalized,3,5/2/2019 3:04,gender_generalization,0.6667,,,,,"His dextrous hand, with firm yet hurtless hold,     Could seize the chief, known by her scales of gold,     Prune 'mid the wondering train her filmy wing,     Or o'er her folds the silken fetter fling.",honey bee
2268314980,FALSE,finalized,3,5/2/2019 3:18,not_a_gender_generalization,0.6262,,,,,"History has proved, however, that in this he builded better than he knew.",Constitution Analysis
2268314981,FALSE,finalized,3,5/2/2019 3:57,gender_generalization,1,,,,,Hitherto philosophers have claimed our admiration of nature for her care in preserving and multiplying the species.,honey bee
2268314982,FALSE,finalized,3,5/2/2019 3:44,not_a_gender_generalization,1,,,,,"Horace Mann was opposed to sectarian doctrinal instruction in the schools, but he repeatedly urged the teaching of the elements of religion common to all of the Christian sects.",Constitution Analysis
2268314983,FALSE,finalized,3,5/2/2019 3:48,not_a_gender_generalization,0.6754,,,,,How can it better the heir's title that another man had trespassed before him?,Common Law
2268314984,FALSE,finalized,3,5/2/2019 2:52,not_a_gender_generalization,1,,,,,How could the Senate confer a benefit upon the President by the manner of employing their right of negative upon his nominations?,Federalists
2268314985,FALSE,finalized,3,5/2/2019 3:39,not_a_gender_generalization,0.6863,,,,,"How does every fact in the history of the bee, when properly investigated, point with unerring certainty to the power, wisdom and goodness, of Him who made it!",honey bee
2268314986,FALSE,finalized,3,5/2/2019 3:18,gender_generalization,0.6798,,,,,"How little Lord Holt meant to adopt the modern view, that delivery, being a detriment to the owner, was a consideration, may be further seen by examining the cases put and agreed to by him from the Year Books.",Common Law
2268314987,FALSE,finalized,3,5/2/2019 12:35,not_a_gender_generalization,0.6657,,,,,How long does it take to do it?,girl scouts
2268314988,FALSE,finalized,3,5/2/2019 4:20,not_a_gender_generalization,0.6558,,,,,How much work is to be done?,girl scouts
2268314989,FALSE,finalized,3,5/2/2019 3:38,gender_generalization,0.6826,,,,,How often a housekeeper wishes she could tell about how much material to buy for this or that purpose without getting the yard stick and measuring.,girl scouts
2268314990,FALSE,finalized,3,5/2/2019 3:33,not_a_gender_generalization,0.672,,,,,"HOW THE PRESIDENT'S OWN POWERS ARE EXERCISED Whereas the British monarch is constitutionally under the necessity of acting always through agents if his acts are to receive legal recognition, the President is presumed to exercise certain of his constitutional powers personally.",Constitution Analysis
2268314991,FALSE,finalized,3,5/2/2019 12:59,gender_generalization,1,,,,,HOW TO DRAW MONEY A savings bank depositor may either draw money himself or through some properly authorized person.,Business Hints for Men and Women
